Date,Temp,Wind_Speed,Precip_Amt,Solar_Rad,day_type,school_holiday,winter,volume
22/03/12,9.214583333,3.03125,0,604.1666667,WE,0,1,87481.99024
23/03/12,9.383333333,1.739583333,0,467.5,WE,0,1,85360.86996
24/03/12,9.421875,2.083333333,0.008333333,580.4166667,SA,0,1,69178.88135
25/03/12,9.081521739,2.206521739,0,744.3478261,SU,0,0,64975.03372
26/03/12,8.726041667,2.041666667,0,768.75,WE,0,0,84906.95737
27/03/12,9.591666667,1.385416667,0,776.6666667,WE,0,0,86649.26444
28/03/12,10.69895833,1.729166667,0,761.25,WE,0,0,87442.44841
29/03/12,10.59375,3.34375,0,733.3333333,WE,0,0,87145.76586
30/03/12,8.366666667,3.96875,0,456.25,WE,0,0,83917.89549
31/03/12,7.686458333,3.822916667,0,232.0833333,SA,1,0,69264.56586
1/04/12,5.305208333,2.020833333,0,800.4166667,SU,1,0,58818.902
2/04/12,6.963541667,2.760416667,0,452.0833333,WE,1,0,83880.43747
3/04/12,7.626041667,2.645833333,0.141666667,333.3333333,WE,1,0,84381.5611
4/04/12,2.466666667,7.010416667,0.358333333,150.4166667,WE,1,0,85978.19716
5/04/12,4.786458333,4.40625,0.010416667,408.75,WE,1,0,85717.2367
6/04/12,4.473958333,2.916666667,0,362.9166667,GF,1,0,72308.99407
7/04/12,7.629166667,2.739583333,0.016666667,266.25,SA,1,0,64530.14667
8/04/12,8.939583333,3.604166667,0.064583333,267.9166667,SU,1,0,56489.52006
9/04/12,8.728125,5.21875,0.216666667,298.3333333,EM,1,0,64284.89049
10/04/12,7.134375,4.072916667,0.05,613.75,WE,1,0,74843.73895
11/04/12,6.314583333,2.895833333,0,656.6666667,WE,1,0,81289.06372
12/04/12,6.801041667,2.479166667,0.258333333,673.75,WE,1,0,81387.52825
13/04/12,4.24375,1.354166667,0,679.5833333,WE,1,0,79823.05584
14/04/12,4.745833333,3.75,0.008333333,666.25,SA,1,0,68523.81348
15/04/12,3.54375,3.885416667,0.008333333,762.9166667,SU,1,0,63225.86196
16/04/12,5.326041667,3.1875,0,676.25,WE,1,0,84893.04795
17/04/12,7.317708333,6.1875,0.208333333,638.3333333,WE,1,0,87818.24294
18/04/12,6.408333333,4.572916667,0.175,359.1666667,WE,1,0,88472.76762
19/04/12,6.969791667,4.041666667,0.258333333,376.25,WE,1,0,88538.94774
20/04/12,6.610416667,2.729166667,0.183333333,610.4166667,WE,1,0,85556.19255
21/04/12,5.630208333,2.770833333,0.058333333,574.1666667,SA,1,0,70519.10289
22/04/12,6.839583333,2.90625,0.083333333,646.25,SU,1,0,65665.90699
23/04/12,7.65,3.427083333,0.041666667,727.5,WE,0,0,85600.45901
24/04/12,7.144791667,3.1875,0.008333333,533.75,WE,0,0,87110.07802
25/04/12,6.998958333,5.3125,0.6625,262.9166667,WE,0,0,88790.10371
26/04/12,9.476041667,5.8125,0.066666667,566.25,WE,0,0,87576.95629
27/04/12,6.778125,3.84375,0.433333333,155,WE,0,0,86342.01124
28/04/12,6.227083333,5.833333333,0,204.1666667,SA,0,0,70625.14959
29/04/12,5.425,7.479166667,0.954166667,95.41666667,SU,0,0,65974.01223
30/04/12,11.10520833,5.21875,0,776.25,WE,0,0,85062.53859
1/05/12,9.607291667,4.833333333,0.314583333,116.25,WE,0,0,88021.01312
2/05/12,10.340625,4,0,500,WE,0,0,86633.89084
3/05/12,6.778125,3.833333333,0.366666667,127.9166667,WE,0,0,87688.35663
4/05/12,6.60625,3.052083333,0.041666667,296.25,WE,0,0,84658.96206
5/05/12,5.166666667,4.46875,0,610,SA,0,0,69363.4606
6/05/12,6.14375,2.21875,0,844.1666667,SU,0,0,63601.30277
7/05/12,7.04375,3.697916667,0.183333333,394.1666667,M1,0,0,68432.13683
8/05/12,12.184375,3.729166667,0.064583333,858.75,WE,0,0,84101.72735
9/05/12,11.15833333,2.65625,0.25,339.1666667,WE,0,0,86289.32847
10/05/12,14.71145833,6.208333333,0.175,375.4166667,WE,0,0,87947.76353
11/05/12,9.930208333,5.385416667,0,662.5,WE,0,0,85083.60918
12/05/12,8.770833333,4,0,936.25,SA,0,0,69905.24816
13/05/12,9.496875,3.333333333,0,899.1666667,SU,0,0,64782.04113
14/05/12,10.32708333,4.770833333,0.008333333,718.75,WE,0,0,85279.93492
15/05/12,6.40625,4.125,0.15,650.4166667,WE,0,0,87107.65879
16/05/12,7.965625,3.083333333,0,827.5,WE,0,0,86765.91364
17/05/12,9.069791667,2.375,0.008333333,578.75,WE,0,0,86953.46654
18/05/12,10.4625,4.697916667,0.052083333,627.9166667,WE,0,0,84575.59719
19/05/12,8.441666667,3.375,0.089583333,173.3333333,SA,0,0,69780.22825
20/05/12,8.928125,3.354166667,0,314.1666667,SU,0,0,65007.44155
21/05/12,11.36770833,3.427083333,0,797.0833333,WE,0,0,86145.60235
22/05/12,16.06458333,2.96875,0,1172.5,WE,0,0,87719.63125
23/05/12,17.82708333,2.291666667,0,1136.666667,WE,0,0,88894.18345
24/05/12,17.7625,2.333333333,0,873.75,WE,0,0,90094.61716
25/05/12,18.31770833,4.09375,0,1222.083333,WE,0,0,87288.92682
26/05/12,17.26041667,4.03125,0,1246.666667,SA,0,0,72542.81472
27/05/12,17.30520833,3.291666667,0,1151.666667,SU,0,0,67698.34316
28/05/12,18.07604167,2.416666667,0,1118.75,WE,0,0,88049.24118
29/05/12,16.37291667,2.03125,0,733.75,WE,0,0,90964.75491
30/05/12,16.80625,2.208333333,0.291666667,819.1666667,WE,0,0,89791.41643
31/05/12,13.7875,2.927083333,0.025,323.75,WE,0,0,85788.10528
1/06/12,14.8875,1.833333333,0,378.3333333,WE,1,0,83722.39437
2/06/12,12.38645833,3.260416667,0.11875,236.6666667,SA,1,0,69007.95993
3/06/12,8.725,3.979166667,1.429166667,163.3333333,SU,1,0,61842.38244
4/06/12,9.575,3.395833333,0.089583333,697.9166667,M2,1,0,63459.10466
5/06/12,10.35729167,4.052083333,0.066666667,373.75,M2,1,0,64637.15734
6/06/12,13.39583333,3.5625,0.175,691.25,WE,1,0,75897.01334
7/06/12,12.30729167,4.65625,0.5,205,WE,1,0,78823.63561
8/06/12,11.59895833,6.5,0.333333333,344.5833333,WE,1,0,76275.17924
9/06/12,11.83854167,4,0.0125,555.4166667,SA,1,0,66708.73896
10/06/12,12.48333333,1.40625,0,866.25,SU,1,0,62713.34387
11/06/12,11.05,3.489583333,0.341666667,307.5,WE,0,0,82155.47505
12/06/12,10.425,2.895833333,0,346.6666667,WE,0,0,83960.58635
13/06/12,12.28229167,2.239583333,0.166666667,717.5,WE,0,0,84644.30129
14/06/12,11.93854167,4.770833333,0.302083333,854.1666667,WE,0,0,85481.54529
15/06/12,12.83229167,5.84375,0.535416667,655.4166667,WE,0,0,83424.05166
16/06/12,12.52395833,6.729166667,0.15,413.3333333,SA,0,0,69414.54082
17/06/12,13.04583333,2.666666667,0.0375,597.5,SU,0,0,64429.51334
18/06/12,13.0375,1.947916667,0.0875,549.1666667,WE,0,0,83804.04782
19/06/12,13.521875,2.739583333,0,842.0833333,WE,0,0,84933.4291
20/06/12,14.475,2.3125,0,793.3333333,WE,0,0,86684.18098
21/06/12,13.55,3.739583333,0.18125,368.75,WE,0,0,87023.71628
22/06/12,12.5125,5.40625,0.25625,362.5,WE,0,0,84395.36235
23/06/12,13.46666667,4.322916667,0.004166667,713.3333333,SA,0,0,69780.33764
24/06/12,13.45833333,4.645833333,0.154166667,621.6666667,SU,0,0,64378.88802
25/06/12,14.97604167,2.135416667,0,767.5,WE,0,0,83825.72971
26/06/12,16.3,3.1875,0,488.3333333,WE,0,0,87783.98052
27/06/12,18.69166667,3.041666667,0,734.5833333,WE,0,0,88520.54348
28/06/12,18.465625,3.135416667,1.220833333,599.1666667,WE,0,0,89517.5884
29/06/12,15.675,6.15625,0.01875,607.5,WE,0,0,85068.25718
30/06/12,14.85104167,4.65625,0.147916667,850,SA,0,0,68309.96077
1/07/12,13.05520833,4.010416667,0,767.5,SU,0,0,64583.60799
2/07/12,13.98020833,4.854166667,0.208333333,253.3333333,WE,0,0,84590.5945
3/07/12,14.90833333,3.666666667,0.110416667,256.25,WE,0,0,86936.45999
4/07/12,16.93020833,3.864583333,0.154166667,600.4166667,WE,0,0,87928.58981
5/07/12,16.815625,1.96875,0.014583333,884.5833333,WE,0,0,87466.42741
6/07/12,15.21875,2.947916667,0.975,216.25,WE,0,0,85440.02463
7/07/12,14.50520833,2.666666667,0.041666667,675.8333333,SA,0,0,69568.14345
8/07/12,15.01145833,2.53125,0.291666667,574.1666667,SU,0,0,65416.75395
9/07/12,15.290625,2.135416667,0,530.4166667,WE,0,0,84311.58776
10/07/12,12.984375,1.9375,0.166666667,348.75,WE,0,0,85699.88147
11/07/12,12.503125,2.927083333,0.066666667,695.4166667,WE,0,0,84530.74058
12/07/12,12.7375,3.125,0.1125,917.0833333,WE,0,0,84715.86207
13/07/12,13.96979167,2.28125,0.53125,430.8333333,WE,0,0,83719.53392
14/07/12,13.08854167,3.020833333,0.252083333,465.8333333,SA,0,0,69675.73117
15/07/12,13.13645833,2.9375,0,825.8333333,SU,0,0,64304.39032
16/07/12,14.38020833,4.072916667,0.285416667,340.8333333,WE,0,0,84491.63779
17/07/12,17.01666667,2.833333333,0,530.4166667,WE,0,0,86331.78202
18/07/12,16.51458333,4.291666667,0.058333333,546.6666667,WE,0,0,87080.30087
19/07/12,13.55520833,3.25,0.102083333,347.0833333,WE,0,0,85819.41519
20/07/12,13.28229167,2.833333333,0.014583333,633.3333333,WE,1,0,80854.55912
21/07/12,13.40520833,1.302083333,0,803.75,SA,1,0,68690.3072
22/07/12,17.121875,3.927083333,0,1008.75,SU,1,0,66072.49221
23/07/12,18.70520833,4.114583333,0,1192.916667,WE,1,0,81920.12547
24/07/12,20.01979167,1.927083333,0,1184.166667,WE,1,0,83865.83964
25/07/12,19.53645833,2.6875,0,1012.5,WE,1,0,84891.31631
26/07/12,19.57395833,2.291666667,0,962.5,WE,1,0,84786.11218
27/07/12,17.19479167,3.666666667,0,896.6666667,WE,1,0,79932.96062
28/07/12,14.43958333,3.1875,0,948.75,SA,1,0,67114.74006
29/07/12,13.51770833,2.947916667,0,730,SU,1,0,62606.24068
30/07/12,13.19583333,2.666666667,0.083333333,740.4166667,WE,1,0,74385.30922
31/07/12,14.43541667,2.770833333,0.197916667,394.1666667,WE,1,0,77884.40136
1/08/12,16.77916667,4.71875,0.008333333,508.3333333,WE,1,0,78679.64832
2/08/12,15.91145833,3.1875,0.083333333,670,WE,1,0,79444.18665
3/08/12,15.41354167,3.979166667,0.008333333,719.1666667,WE,1,0,77034.63094
4/08/12,15.70729167,3.291666667,0.233333333,676.25,SA,1,0,67725.19782
5/08/12,13.62395833,2.072916667,0.133333333,451.25,SU,1,0,62502.27059
6/08/12,14.23958333,2.270833333,0.2,557.0833333,WE,1,0,78074.3584
7/08/12,14.56979167,2.6875,0.033333333,570.8333333,WE,1,0,79287.06404
8/08/12,16.95520833,1.291666667,0,642.0833333,WE,1,0,82869.60742
9/08/12,16.78958333,1.833333333,0,966.25,WE,1,0,82829.60807
10/08/12,16.9625,1.510416667,0,775.4166667,WE,1,0,81502.78931
11/08/12,17.459375,3.28125,0,684.1666667,SA,1,0,69309.8936
12/08/12,16.684375,2.052083333,0.025,402.5,SU,1,0,65688.66381
13/08/12,17.26875,3.916666667,0.033333333,413.3333333,WE,1,0,82833.84693
14/08/12,18.55520833,2.958333333,0.008333333,784.5833333,WE,1,0,85087.00016
15/08/12,17.34479167,4.604166667,0.491666667,253.75,WE,1,0,86069.69699
16/08/12,16.6875,4.760416667,0.016666667,578.3333333,WE,1,0,84439.02893
17/08/12,17.88229167,5.385416667,0.133333333,348.75,WE,1,0,82947.85219
18/08/12,19.165625,2.75,0,530,SA,1,0,72366.10537
19/08/12,18.72083333,1.791666667,0,540.4166667,SU,1,0,67572.74996
20/08/12,17.5125,2.125,0,518.3333333,WE,1,0,83167.71851
21/08/12,15.34166667,2.833333333,0,410.4166667,WE,1,0,83833.47376
22/08/12,14.60416667,2.833333333,0,591.6666667,WE,1,0,82395.75582
23/08/12,14.48229167,1.864583333,0,533.75,WE,1,0,82378.18352
24/08/12,14.95833333,2.9375,0.391666667,420,WE,1,0,79346.81768
25/08/12,15.821875,3.145833333,0.1125,496.25,SA,1,0,68540.65156
26/08/12,14.97916667,3.145833333,0.00625,604.5833333,SU,1,0,63240.1755
27/08/12,14.14791667,5,0.152083333,277.0833333,A2,1,0,67691.98087
28/08/12,15.54479167,3.0625,0.00625,742.5,WE,1,0,79478.48805
29/08/12,13.41666667,4.802083333,0.46875,240.4166667,WE,1,0,81679.48232
30/08/12,12.57916667,4.354166667,0.039583333,520,WE,1,0,80877.66278
31/08/12,11.01875,2.260416667,0,662.0833333,WE,1,0,78374.21624
1/09/12,15.58645833,2.5625,0,507.9166667,SA,1,0,68544.07633
2/09/12,16.02916667,2.28125,0,321.25,SU,1,0,65439.97857
3/09/12,15.809375,1.90625,0,759.5833333,WE,1,0,82908.59923
4/09/12,15.22708333,3.03125,0,467.0833333,WE,1,0,86122.03154
5/09/12,12.503125,3.1875,0,795.4166667,WE,0,0,85649.72557
6/09/12,13.03333333,2.604166667,0,746.25,WE,0,0,84834.9647
7/09/12,16.21666667,2.1875,0,816.6666667,WE,0,0,84826.81609
8/09/12,14.93958333,2.291666667,0,818.3333333,SA,0,0,69964.95702
9/09/12,15.92604167,4.03125,0,689.1666667,SU,0,0,66715.0784
10/09/12,16.1625,5.510416667,0.025,337.5,WE,0,0,85720.94907
11/09/12,12.24166667,4.104166667,0.016666667,675.8333333,WE,0,0,84896.64864
12/09/12,10.48020833,3.302083333,0.108333333,423.75,WE,0,0,85182.28583
13/09/12,11.03541667,2.979166667,0,641.6666667,WE,0,0,85080.1231
14/09/12,14.371875,4.53125,0,397.0833333,WE,0,0,84062.21391
15/09/12,12.72395833,2.635416667,0,683.3333333,SA,0,0,69594.12241
16/09/12,14.525,3.6875,0,464.1666667,SU,0,0,65522.28048
17/09/12,12.00104167,2.739583333,0.008333333,547.9166667,WE,0,0,82724.72584
18/09/12,10.190625,3.84375,0.033333333,510.4166667,WE,0,0,82817.78776
19/09/12,9.571875,3.666666667,0,568.3333333,WE,0,0,84517.59465
20/09/12,11.62604167,3.34375,0,285.8333333,WE,0,0,85202.10239
21/09/12,10.21979167,3.114583333,0.233333333,146.6666667,WE,0,0,82808.85341
22/09/12,7.401041667,1.75,0.008333333,645,SA,0,0,68210.81178
23/09/12,8.11875,3.541666667,0.45625,144.5833333,SU,0,0,64316.74888
24/09/12,10.571875,4.541666667,1.133333333,142.9166667,WE,0,0,83651.86569
25/09/12,9.836458333,6.072916667,0.020833333,217.5,WE,0,0,82649.81663
26/09/12,10.753125,3.864583333,0.28125,315.8333333,WE,0,0,84383.07239
27/09/12,10.634375,2.791666667,0.058333333,426.25,WE,0,0,82811.55162
28/09/12,10.95625,3.864583333,0.025,384.1666667,WE,0,0,80332.84491
29/09/12,9.6375,3.333333333,0,503.75,SA,0,0,65416.29911
30/09/12,11.66041667,5.59375,0.00625,205,SU,0,0,62059.06224
1/10/12,12.17083333,3.8125,0.127083333,318.75,WE,0,0,81895.84526
2/10/12,11.73854167,6.03125,0.025,287.9166667,WE,0,0,84479.76385
3/10/12,9.747916667,3.927083333,0.05625,532.9166667,WE,0,0,86620.71415
4/10/12,9.272916667,3.1875,0.047916667,474.5833333,WE,0,0,86197.24307
5/10/12,9.721875,2.78125,0.358333333,147.0833333,WE,0,0,84026.97508
6/10/12,8.708333333,1.78125,0.210416667,509.1666667,SA,0,0,68839.07767
7/10/12,7.994791667,1.520833333,0.008333333,380,SU,0,0,64287.57237
8/10/12,9.857291667,2.333333333,0.025,167.5,WE,0,0,83968.73148
9/10/12,8.53125,2.229166667,0,367.5,WE,0,0,85595.23692
10/10/12,9.697916667,2.333333333,0,218.75,WE,0,0,86911.91604
11/10/12,10.928125,3.53125,0.24375,105.4166667,WE,0,0,87645.47053
12/10/12,9.698958333,4.541666667,0.154166667,425.8333333,WE,0,0,83061.41613
13/10/12,6.660416667,2.375,0.008333333,218.3333333,SA,0,0,68881.40086
14/10/12,5.147916667,2.15625,0,409.1666667,SU,0,0,64410.51522
15/10/12,7.523958333,2.604166667,0.039583333,262.5,WE,0,0,85060.58006
16/10/12,9.453125,4.729166667,0.195833333,401.6666667,WE,0,0,86539.41997
17/10/12,10.81666667,5.479166667,0.3875,379.1666667,WE,0,0,88399.89938
18/10/12,11.625,4.375,0.283333333,328.75,WE,0,0,87303.24007
19/10/12,9.925,1.614583333,0.008333333,201.25,WE,0,0,84339.38616
20/10/12,9.655208333,2.375,0.008333333,219.5833333,SA,1,0,69499.59962
21/10/12,7.35625,2.104166667,0.008333333,170,SU,1,0,64810.6628
22/10/12,11.12604167,3.03125,0.085416667,56.66666667,WE,1,0,85197.57792
23/10/12,11.66145833,3.010416667,0.022916667,62.5,WE,1,0,87691.52233
24/10/12,11.834375,4.083333333,0.03125,60.83333333,WE,1,0,87337.462
25/10/12,9.272916667,4.5625,0,75.41666667,WE,1,0,86669.40085
26/10/12,5.340625,5.364583333,0,176.6666667,WE,1,0,83867.90458
27/10/12,2.746875,4.916666667,0,319.5833333,SA,1,0,69795.66176
28/10/12,5.162,3.135416667,0.166666667,122.5,SU,1,1,65120.29222
29/10/12,8.04375,3.072916667,0,175.8333333,WE,1,1,83383.45555
30/10/12,6.721875,3.21875,0,307.9166667,WE,1,1,85216.0547
31/10/12,7.952083333,5.385416667,0.2625,114.1666667,WE,1,1,85648.62768
1/11/12,4.661458333,2.625,0.202083333,126.25,WE,1,1,85906.94784
2/11/12,5.315625,4.65625,0.008333333,270,WE,1,1,82850.03914
3/11/12,4.238541667,3.666666667,0.083333333,225.8333333,SA,1,1,70812.41648
4/11/12,2.390625,2.072916667,0.075,79.16666667,SU,1,1,65087.13941
5/11/12,3.077083333,2.729166667,0,317.9166667,WE,1,1,86676.59704
6/11/12,5.272916667,2.708333333,0.033333333,116.6666667,WE,0,1,88220.75113
7/11/12,7.640625,3.458333333,0,172.5,WE,0,1,88738.84083
8/11/12,8.903125,3.239583333,0,137.9166667,WE,0,1,88315.85782
9/11/12,8.613541667,5.3125,0.008333333,90,WE,0,1,85702.87714
10/11/12,6.598958333,2.229166667,0.1,172.5,SA,0,1,69142.10618
11/11/12,4.526041667,2.21875,0,265.8333333,SU,0,1,64334.63628
12/11/12,8.080208333,3.802083333,0.125,57.5,WE,0,1,87238.39065
13/11/12,11.4875,4.53125,0.008333333,101.6666667,WE,0,1,89343.14042
14/11/12,9.340625,2.145833333,0,129.1666667,WE,0,1,88419.17593
15/11/12,3.83125,1.5,0,77.91666667,WE,0,1,87916.13466
16/11/12,6.232291667,2.1875,0.1,45.41666667,WE,0,1,86047.30759
17/11/12,6.661458333,2.489583333,0.208333333,125.8333333,SA,0,1,69637.86238
18/11/12,2.946875,2.53125,0,235,SU,0,1,65551.33578
19/11/12,7.78125,5.864583333,0.039583333,58.75,WE,0,1,87833.28104
20/11/12,11.46770833,5.020833333,0.26875,28.33333333,WE,0,1,89845.14111
21/11/12,6.704166667,3.489583333,1.204166667,25.41666667,WE,0,1,89843.60488
22/11/12,9.484375,7.46875,0.608333333,91.66666667,WE,0,1,89327.48187
23/11/12,6.005208333,4.0625,0.008333333,209.5833333,WE,0,1,84685.80942
24/11/12,4.086458333,3.479166667,0.652083333,58.33333333,SA,0,1,70112.8702
25/11/12,7.670833333,5.270833333,0.64375,191.25,SU,0,1,66163.59441
26/11/12,6.258333333,2.760416667,0.23125,51.25,WE,0,1,87711.35824
27/11/12,6.052083333,6.333333333,0.28125,69.16666667,WE,0,1,90391.6714
28/11/12,4.105208333,4.979166667,0,129.5833333,WE,0,1,90437.24622
29/11/12,0.945833333,2.427083333,0,191.25,WE,0,1,90449.97658
30/11/12,-0.325,1.291666667,0,110.4166667,WE,0,1,86713.44914
1/12/12,0.792708333,2.760416667,0.016666667,123.75,SA,0,1,72040.60126
2/12/12,0.45625,2.0625,0.016666667,110.4166667,SU,0,1,67726.64915
3/12/12,4.758333333,3.645833333,0.191666667,132.5,WE,0,1,88486.30107
4/12/12,2.965625,3.53125,0.008333333,194.5833333,WE,0,1,90637.90527
5/12/12,1.105208333,3.979166667,0.0375,187.0833333,WE,0,1,91155.51547
6/12/12,0.195833333,4.458333333,0.233333333,76.66666667,WE,0,1,91905.51702
7/12/12,3.840625,7.010416667,0.064583333,152.0833333,WE,0,1,88373.88322
8/12/12,3.74375,2.822916667,0,167.0833333,SA,0,1,72041.56045
9/12/12,6.623958333,4.822916667,0,83.33333333,SU,0,1,67277.29085
10/12/12,1.7625,3.53125,0,166.6666667,WE,0,1,89585.19314
11/12/12,-1.541666667,1.302083333,0,52.5,WE,0,1,90652.96871
12/12/12,-2.442708333,1.708333333,0,82.08333333,WE,0,1,92339.91987
13/12/12,-2.584375,1.895833333,0,95.41666667,WE,0,1,91600.3691
14/12/12,4.108333333,5.354166667,0.583333333,17.5,WE,0,1,88879.41377
15/12/12,6.530208333,4.666666667,0.025,88.75,SA,0,1,71733.99891
16/12/12,5.241666667,3.666666667,0.025,116.6666667,SU,0,1,66733.22796
17/12/12,5.786458333,3.833333333,0.066666667,165,WE,0,1,87208.61121
18/12/12,5.092708333,2.4375,0,77.08333333,WE,0,1,88217.40474
19/12/12,4.829166667,5.135416667,0.083333333,30.41666667,WE,0,1,88148.78888
20/12/12,6.688541667,5.3125,0.622916667,27.08333333,WE,1,1,84432.47896
21/12/12,6.671875,2.895833333,0.008333333,68.75,WE,1,1,76878.67871
22/12/12,8.672916667,4.75,0.66875,30.83333333,SA,1,1,65065.59659
23/12/12,9.485416667,4.53125,0.060416667,82.5,SU,1,1,60547.42749
24/12/12,6.36875,3.104166667,0.408333333,24.16666667,SD,1,1,60317.99927
25/12/12,5.915625,3.59375,0.035416667,63.75,CD,1,1,46106.07212
26/12/12,5.920833333,4.385416667,0.133333333,69.16666667,BD,1,1,53311.97898
27/12/12,5.39375,3.979166667,0.133333333,73.75,SD,1,1,63988.19591
28/12/12,8.329166667,6.541666667,0.108333333,24.16666667,SD,1,1,65026.70532
29/12/12,8.232291667,7.229166667,0.491666667,23.75,SA,1,1,59751.22973
30/12/12,6.11875,5.46875,0,93.33333333,SU,1,1,57784.51088
31/12/12,9.113541667,6.791666667,0.108333333,42.08333333,SD,1,1,60747.1052
1/01/13,4.901041667,3.666666667,0,142.5,J1,1,1,54152.94637
2/01/13,7.217708333,3.322916667,0,43.33333333,SD,1,1,77705.78044
3/01/13,9.3,3.197916667,0,82.91666667,WE,1,1,82602.57653
4/01/13,8.717708333,2.625,0,102.9166667,WE,1,1,81871.03279
5/01/13,8.567708333,2.583333333,0,121.25,SA,1,1,69324.61552
6/01/13,7.564583333,2.71875,0,53.75,SU,1,1,64550.28561
7/01/13,8.169791667,3.875,0,67.5,WE,1,1,87403.6524
8/01/13,9.003125,3.40625,0.129166667,47.08333333,WE,0,1,89029.2426
9/01/13,3.661458333,1.802083333,0.025,150,WE,0,1,88969.9229
10/01/13,1.13125,1.4375,0,60,WE,0,1,90594.95937
11/01/13,2.492708333,1.53125,0.008333333,113.3333333,WE,0,1,87026.31136
12/01/13,1.828125,3.5,0.00625,89.58333333,SA,0,1,71221.42307
13/01/13,-0.348958333,1.90625,0,169.5833333,SU,0,1,66275.92063
14/01/13,0.666666667,3.520833333,0.275,72.91666667,WE,0,1,88998.47778
15/01/13,-0.489583333,2.4375,0.016666667,168.3333333,WE,0,1,91305.04147
16/01/13,-3.651041667,1.28125,0,60,WE,0,1,92121.29972
17/01/13,-0.998958333,3.333333333,0,74.16666667,WE,0,1,92832.79368
18/01/13,-1.778125,5.6875,0,58.75,WE,0,1,83761.52195
19/01/13,-0.840625,3.635416667,0.041666667,64.16666667,SA,0,1,71244.18262
20/01/13,-0.792708333,3.270833333,0.066666667,79.16666667,SU,0,1,68239.30619
21/01/13,-1.716666667,1.666666667,0.066666667,62.08333333,WE,0,1,88827.37251
22/01/13,-1.436458333,2.666666667,0.05,95,WE,0,1,92031.94593
23/01/13,-0.473958333,3.03125,0.066666667,85,WE,0,1,92680.06267
24/01/13,-0.555208333,1.75,0.083333333,105,WE,0,1,93402.25585
25/01/13,-0.4375,4.833333333,0.16875,119.1666667,WE,0,1,91013.20461
26/01/13,4.177083333,4.739583333,0.7875,199.1666667,SA,0,1,73334.91257
27/01/13,6.579166667,5.96875,0.108333333,221.25,SU,0,1,68218.41979
28/01/13,5.294791667,5.96875,0.141666667,74.58333333,WE,0,1,90332.37035
29/01/13,10.48020833,5.947916667,0.060416667,75,WE,0,1,90724.9284
30/01/13,8.214583333,6.395833333,0.070833333,245.4166667,WE,0,1,89687.86369
31/01/13,7.084375,5.979166667,0.175,217.0833333,WE,0,1,89828.50385
1/02/13,5.229166667,3.833333333,0.058333333,186.6666667,WE,0,1,85431.32924
2/02/13,1.989583333,5.072916667,0,301.6666667,SA,0,1,67821.00253
3/02/13,5.235416667,4.229166667,0,110.8333333,SU,0,1,62670.60786
4/02/13,7.466666667,6.864583333,0.045833333,248.75,WE,0,1,86614.49315
5/02/13,2.827083333,6.0625,0.225,219.5833333,WE,0,1,90317.07229
6/02/13,3.390625,7.489583333,0.033333333,119.1666667,WE,0,1,90396.53175
7/02/13,1.672916667,3.229166667,0.025,111.6666667,WE,0,1,90657.11649
8/02/13,2.339583333,2.822916667,0.008333333,143.75,WE,0,1,87326.56141
9/02/13,1.904166667,2.072916667,0.235416667,93.75,SA,1,1,71607.65153
10/02/13,2.140625,4.520833333,0.61875,61.25,SU,1,1,66120.56918
11/02/13,0.3,3.708333333,0.166666667,85.83333333,WE,1,1,88714.02799
12/02/13,0.335416667,2.125,0.041666667,75,WE,1,1,91493.00188
13/02/13,0.28125,5.09375,0.102916667,75.83333333,WE,1,1,92435.34405
14/02/13,6.034375,4.3125,0.361666667,212.5,WE,1,1,91198.81732
15/02/13,4.783333333,2.197916667,0.008333333,267.5,WE,1,1,87306.97338
16/02/13,3.534375,2.135416667,0,0,SA,1,1,70284.28635
17/02/13,3.438541667,3.229166667,0,342.173913,SU,1,1,65693.91581
18/02/13,3.371875,3.09375,0,386.25,WE,1,1,86312.96237
19/02/13,2.153125,1.46875,0.008333333,431.25,WE,1,1,87559.35907
20/02/13,1.754166667,4.072916667,0,164.5833333,WE,1,1,88921.42508
21/02/13,0.159375,5.010416667,0,167.5,WE,1,1,89306.43946
22/02/13,-0.13125,3.552083333,0,65,WE,1,1,85549.58575
23/02/13,0.114583333,3.208333333,0.002604167,131.25,SA,1,1,70317.06785
24/02/13,0.529166667,3.833333333,0.003125,110,SU,1,1,65207.94584
25/02/13,2.1625,4.8125,0.010729167,40,WE,0,1,89241.23633
26/02/13,2.595833333,4.822916667,0.009166667,51.66666667,WE,0,1,91833.3732
27/02/13,2.913541667,3.666666667,0,257.5,WE,0,1,91503.1738
28/02/13,2.863541667,3.354166667,0.0025,384.1666667,WE,0,1,89473.63342
1/03/13,4.5375,3.59375,0.008333333,0,WE,0,1,87155.82633
2/03/13,3.267708333,1.770833333,0,474.3478261,SA,0,1,70734.79758
3/03/13,2.9375,2.625,0,324.1666667,SU,0,1,66212.14121
4/03/13,3.709375,3.114583333,0,420.4166667,WE,0,1,87437.62139
5/03/13,4.63125,1.479166667,0,490,WE,0,1,88459.03567
6/03/13,4.189583333,3.666666667,0.014375,146.25,WE,0,1,89604.1527
7/03/13,5.7625,3.03125,0.37625,105.4166667,WE,0,1,89463.06441
8/03/13,5.465625,3,0.069166667,44.16666667,WE,0,1,86671.09128
9/03/13,3.663541667,3.208333333,0.05625,97.08333333,SA,0,1,71388.56075
